filename, size, tailleBatch, nombreDeVariables, nombreDeClauses, resultat, elapsed, hostname
data/uuf50-01.cnf,2,8,50,218,False,1.48695898056,wifi-142-113.via.ecp.fr
data/uuf50-01.cnf,2,8,50,218,False,1.26232409477,wifi-142-113.via.ecp.fr
data/uuf50-01.cnf,2,8,50,218,False,1.15702700615,wifi-142-113.via.ecp.fr
data/uuf75-01.cnf,2,8,75,325,False,7.86003804207,wifi-142-113.via.ecp.fr
data/uuf75-01.cnf,2,8,75,325,False,8.52632308006,wifi-142-113.via.ecp.fr
data/uuf75-01.cnf,2,8,75,325,False,7.77060079575,wifi-142-113.via.ecp.fr
data/uuf75-01.cnf,2,8,75,325,False,7.66155910492,wifi-142-113.via.ecp.fr
data/uf100-01.cnf,2,16,100,430,True,63.548842907,wifi-142-113.via.ecp.fr
data/uf100-01.cnf,2,16,100,430,True,63.6477940083,wifi-142-113.via.ecp.fr
data/uf100-01.cnf,2,16,100,430,True,64.070786953,wifi-142-113.via.ecp.fr
data/uf100-01.cnf,2,16,100,430,True,64.0847508907,wifi-142-113.via.ecp.fr
data/uf20-01.cnf,2,16,20,91,True,0.0308570861816,wifi-142-113.via.ecp.fr
data/uf20-01.cnf,2,16,20,91,True,0.0414600372314,wifi-142-113.via.ecp.fr
data/uf20-01.cnf,2,16,20,91,True,0.0344340801239,wifi-142-113.via.ecp.fr
data/uf20-01.cnf,2,16,20,91,True,0.0410499572754,wifi-142-113.via.ecp.fr
data/uf50-01.cnf,2,16,50,218,True,0.939014911652,wifi-142-113.via.ecp.fr
data/uf50-01.cnf,2,16,50,218,True,0.930027008057,wifi-142-113.via.ecp.fr
data/uf50-01.cnf,2,16,50,218,True,0.942086935043,wifi-142-113.via.ecp.fr
data/uf50-01.cnf,2,16,50,218,True,0.930982112885,wifi-142-113.via.ecp.fr
